# FILE DATA
ID : MDRW2100023224
category :  온라인 대화 > 2인 대화

# DOCUMENT DATA
title : 온라인 대화
author : 개인 대화 참여자
publisher : 심심이
date : 20210829
topic : 콘텐츠>영상/음원 콘텐츠

# SPEAKER_INFO
id : 1
age : 30대
occupation : 경영/관리직
sex : 여성
birthplace : 서울
principal_residence : 서울
current_residence : 서울
device : 스마트폰
keyboard : 나랏글

id : 2
age : 20대
occupation : 무직/취업 준비생
sex : 여성
birthplace : 경남
principal_residence : 경남
current_residence : 경남
device : 스마트폰
keyboard : 2벌식(쿼티)

# SETTING
relation  :  낯선 사람
intimacy  :  0
contact_frequency  :  처음 연락한다

P0 	: 안녕하세요
P0 	: 영화를 좋아하시나요?
P1 	: 네 좋아하는편이에요 &name1&은요
P0 	: 저두요 가끔 좋아하는 배우나 장르가 개봉하면 극장가서 보는 정도지만요 ㅎㅎㅇ
P1 	: 저도그래요 ㅎㅎ최근에는 어떤거보셨어요
P0 	: 최근에는 아직 못 봤는데 모가디슈 보고싶어요...
P0 	: 직접 극장간게 오래전이라
P1 	: 아 저도 그거보고싶었는데 영화관에서 확진자나왔대서ㅜ 못갔어요
P1 	: 조만간 결제해서보던가..ㅜ
P0 	: 그러니까요 갑자기 상황이 반전되서.. 저녁에 혼자라도 볼까 생각중인데.. 될지모르겠어요 ㅠ
P0 	: 최근 상황이 더 영화같지만 그래서 데모가디슈가 보고싶네요
P1 	: 그쳐 현실이 더영화같긴한데 지금..
P1 	: 그쳐 현실이 더영화같긴한데 지금..
P1 	: 그럼 젤재밌던 영화는 무었이었나요
P0 	: 좀 된 영화인데 김혜수 한석규 주연의 이층의악당이라는 영화아시나요?
P0 	: 코메디의탈을 쓴 범죄추리물?인데 김혜수와 한석규의 합이 되게 좋고 짜임도 괜찮은 영화에요 ㅎㅎ
P0 	: 외화는 비긴어게인이요 ㅋㅋㅋ 키이라 나이틀리 노랫소리 좋았어요
P1 	: 네 알아요 보진않았지만 ㅎㅎ 추리코미디라니 끌리네여
P1 	: 비긴어게인은봤어요ㅎㅎ
P0 	: 젤 재밌게 보신 영화는 무엇인가요?
P1 	: 전 판타지같은영화좋아해서
P1 	: 반지의제왕 인셉션 젤잼게봤어요 ㅎㅎ
P0 	: 아아
P0 	: 판타지는 저도 좋아해요
P0 	: 전 영화중에는 나니아연대기가 좋았어요 ㅎㅎ
P1 	: 오 판타지영화중에 뭐가젤재밌으셨어요
P1 	: 아 나니아연대기ㅜ 제 최애 책입니다 영화도 1편넘좋았었는데
P0 	: 네네
P0 	: 저도 원작 찾아보고
P0 	: 순서를 맞춰서 다시 재탕도 했어요 ㅋㅋ
P1 	: ㅎㅎ저도 초딩때 처음읽고그때부터 판타지에 이끌게한 장본인이었어서 전권 소장하고있어요
P1 	: &name1&은 마음에드는 영화나 책 여러번 재탕하시는편이세요?
P0 	: 네~ 재탕하는 편이에요
P0 	: 생각나는 장면이나 대사 듣고싶어사요 ㅎㅎ
