# FILE DATA
ID : MDRW2100018417
category :  온라인 대화 > 2인 대화

# DOCUMENT DATA
title : 온라인 대화
author : 개인 대화 참여자
publisher : 심심이
date : 20210827
topic : 학교 생활

# SPEAKER_INFO
id : 1
age : 20대
occupation : 학생
sex : 남성
birthplace : 경북
principal_residence : 대구
current_residence : 대구
device : 스마트폰
keyboard : 2벌식(쿼티)

id : 2
age : 10대
occupation : 학생
sex : 여성
birthplace : 경기
principal_residence : 경기
current_residence : 경기
device : 스마트폰
keyboard : 2벌식(쿼티)

# SETTING
relation  :  낯선 사람
intimacy  :  0
contact_frequency  :  처음 연락한다

P0 	: 안녕하세요
P1 	: 안녕하세요!
P1 	: 대학생이신가요?
P0 	: 넵 대학생이에요
P1 	: 오 저도요
P0 	: 10대로 나오던데
P0 	: 고등학생 아니신가요
P1 	: 엥 저 10대로 나와요?
P0 	: 네 10대던데
P0 	: 이제 갓 20살이신가봐요
P0 	: 만 나이로 뜨는거같은데
P1 	: 아아 그렇구나 몰랐네요ㅠㅠ
P1 	: 네 갓 스무살입니다
P0 	: 1학년이세요?
P0 	: 아하
P0 	: 전공이 어떻게되시나요
P1 	: 저는 어문전공입니다 ㅎㅎ
P1 	: 전공이 어떻게 되세요?
P0 	: 저는 사회복지학과입니다
P0 	: 어문전공이면
P0 	: 국어나 영어 이쪽인건가요?
P0 	: 아니먼 외국어
P1 	: 아뇨! 외국어요
P0 	: 오호 어떤 외국어죠
P1 	: 러시아어요
P0 	: 오.. 러시아어
P0 	: 멋있네요
P1 	: ㅋㅋ 그런가요
P0 	: 외국어 잘하는 사람들보면
P0 	: 신기한데
P1 	: 저도 잘하고 싶네요ㅠㅠ
P0 	: 학과까지 외국관련이면
P0 	: 러시아어 아는거 하나있어요
P1 	: 네 뭐죠
P0 	: 욕으로 나오네요
P1 	: ㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: 스파시
P1 	: 설마 고마워
P0 	: 바입니다
P1 	: ㅋㅋㅋㅋㅋ
P0 	: 러시아어 잘하세요?
P1 	: 다들 그말은 잘알더라구요ㅋㅋ
P1 	: 아직음 잘못해요ㅎㅎ 그냥 기초만
P0 	: 어문학과쪽에 아는 사람이없어서 그런데
P0 	: 러시아 언어를 배우는건가요
P0 	: 아니면 러시아 역사를 배우는건가요?
P1 	: 네네 언어를 배우는거에용
P0 	: 아 그러면 대학과정 4년동안
P0 	: 러시아어만..?
P1 	: 그런데 전공 중에 역사나 문화같은 것도 있고? 선택할 수 있을걸요
P0 	: 신기하네요
P0 	: 그래도 졸업할때쯤
P1 	: 나중에는 뭐 통번역하는 것도 배우고 그런것 같아요
P0 	: 러시아어 마스터하실거같네요
P1 	: ㅋㅋ정말 그랬으면 좋겠어요
P0 	: 올해 1학년이면
P0 	: 코로나때문에 비대면수업으로 하셨나요?
P1 	: 네네 전부 비대면으로 했어요ㅠㅠ
P1 	: 그래서 아직 친구가 없네요ㅋㅋ
P0 	: 헉.. ㅋㅋㅋ
P0 	: 어떻게 그럼 동기들이랑 친해지는건지
