# FILE DATA
ID : MDRW2100046244
category :  온라인 대화 > 2인 대화

# DOCUMENT DATA
title : 온라인 대화
author : 개인 대화 참여자
publisher : 카카오톡
date : 20211018
topic : 미용과 건강

# SPEAKER_INFO
id : 1
age : 30대
occupation : 서비스 종사자
sex : 남성
birthplace : 서울
principal_residence : 서울
current_residence : 서울
device : 스마트폰
keyboard : 2벌식(쿼티)

id : 2
age : 20대
occupation : 학생
sex : 여성
birthplace : 서울
principal_residence : 서울
current_residence : 서울
device : PC(데스크탑/노트북)
keyboard : 2벌식(쿼티)

# SETTING
relation  :  낯선 사람
intimacy  :  0
contact_frequency  :  처음 연락한다

P0 	: 안녕하세요
P1 	: 안녕하세요~
P1 	: 운동 좋아하시나요
P0 	: 넵 운동 좋아하는 편입니다
P0 	: 님도 운동좋아하세요?
P1 	: 저는 구기종목들만 좋아하는편이에요 ㅎㅎ
P1 	: 헬스 달리기 이런건 정말 싫은데....
P1 	: 울며 겨자먹기식으로 가끔 합니다 ㅎㅎㅎ
P0 	: 아하 ㅋㅋ 축구나 농구 같은 거 말씀이시죠?
P1 	: 네네 ㅋㅋㅋㅋㅋ
P1 	: 일주일에 몇 번 정도 운동하세요?
P0 	: 2,3번 정도 운동하고 저는 달리기 위주로 하는편입니다. 
P1 	: 아하 러닝하시는구나
P1 	: 어제도 밤에 러닝크루 봤는데
P1 	: 멋지더라구요 ㅎㅎ
P0 	: 넵 맞아요
P0 	: 요즘 많이들 해서 달리기 잘 못하시거나 안좋아하시더라도 하다보면 괜찮아요!
P1 	: 저는 한 100미터 뛰면 헥헥댈거같은데
P1 	: 다들 정말 존경스러워요 ㅋㅋㅋㅋ
P1 	: 러닝하시는 모든분들...
P0 	: ㅋㅋㅋㅋ 존경할 것까지는 아니죠 다들 자기가 좋아하는 운동하는건데
P0 	: 그럼 님은 
P1 	: 게으른 저는 대단한 분들이라고 생각이 들더라구욬ㅋㅋㅋㅋ
P1 	: ㅎㅎ
P1 	: 네네
P0 	: 말씀하신 구기 중에 당구나 볼링 골프?  하실 것 같은 느낌이.
P1 	: 오 그 중에는 하나도 즐기는게 별로 없고...
P1 	: 저는 축구 농구 배구 이런게 재밌더라구요 ㅎㅎ
	  
