# FILE DATA
ID : MDRW2100000712
category :  온라인 대화 > 2인 대화

# DOCUMENT DATA
title : 온라인 대화
author : 개인 대화 참여자
publisher : 심심이
date : 20210819
topic : 공연 및 관람>공연/전시회 및 관람

# SPEAKER_INFO
id : 1
age : 20대
occupation : 기타
sex : 여성
birthplace : 인천
principal_residence : 경기
current_residence : 경남
device : 스마트폰
keyboard : 2벌식(쿼티)

id : 2
age : 20대
occupation : 학생
sex : 여성
birthplace : 전남
principal_residence : 전남
current_residence : 전남
device : 스마트폰
keyboard : 천지인

# SETTING
relation  :  낯선 사람
intimacy  :  0
contact_frequency  :  처음 연락한다

P0 	: 안녕하세요
P1 	: 안녕하세요~ 최근에 시청한 영화나 공연 있으신가요~?
P0 	: 전 최근에 본 영화는 발시표시제한이에요
P0 	: 어떤영화를 보셨나요
P0 	: 가문의영광도 봤어요
P1 	: 발신제한은 공포영화인가요? 저는 극장간지가 오래되서.. 그냥 가끔 티비에서 해주는거 보는데 해리포터랑 시동 봤어요
P0 	: 약간 공포는 아니고
P0 	: 스릴러에 가깝다고 해야하나요
P0 	: 최신 개봉했어요
P0 	: 차에 폭탄 그런류 에요
P0 	: 아직 안보셨구나
P0 	: 아주 최근에 영화본적은 없지만 그래도 주기적으로 영화를 거의다 봐온거같아요
P1 	: 장르는 딱히 안가리시구요?
P0 	: 근데.그 액션은 안좋아해요
P1 	: 그럼 코미디나 로맨스도 보시나요?
P0 	: 네네.스릴러
P0 	: 그런거 좋아합니다
P1 	: 약간 쫄리는? 그런 느낌을 좋아하시나봐요
P1 	: 약간 그런 극적인 그런 느낌이요
P0 	: 맞아요
P0 	: 로맨스영화좋아하시나요?
P1 	: 네 보통 좀 잔잔한걸 좋아해서요ㅎㅎ
P1 	: 스릴러 좋아하신댔는데 영화주천해주실 수 있나요?
P1 	: 잔잔하지 않아도 좋아요ㅎㅎ
	  사실 스릴러는 잔잔할 수 없으니까요
P0 	: 잔잔한건 없고
P1 	: 네
P0 	: 그 박신혜배우님이 나온
P0 	: 영화있어요 최근에
P1 	: 박신혜 배우님 좋아해요
P0 	: 그거 재미있어요
P1 	: 찾아봐야겠어요
P1 	: 고맙습니다
P0 	: 무서우면서 뭔가 스릴있어요
