# FILE DATA
ID : MDRW2100042899
category :  온라인 대화 > 2인 대화

# DOCUMENT DATA
title : 온라인 대화
author : 개인 대화 참여자
publisher : 심심이
date : 20210907
topic : 연애와 결혼

# SPEAKER_INFO
id : 1
age : 10대
occupation : 학생
sex : 여성
birthplace : 서울
principal_residence : 서울
current_residence : 서울
device : 스마트폰
keyboard : 2벌식(쿼티)

id : 2
age : 20대
occupation : 경영/관리직
sex : 여성
birthplace : 경기
principal_residence : 경기
current_residence : 충북
device : PC(데스크탑/노트북)
keyboard : 2벌식(쿼티)

# SETTING
relation  :  낯선 사람
intimacy  :  0
contact_frequency  :  처음 연락한다

P0 	: 안녕하세요
P0 	: 이상형이 어떻게 되세요?
P1 	: 이상형이라.. 자기 인생 열심히 사는 사람??
P1 	: 님은요?
P0 	: 저는 말 잘 통하는 사람이요 ㅎㅎ
P0 	: 결혼에 대한 로망있으세요?
P1 	: 하고는싶어요 ㅋㅋ 그런데 딩크로
P0 	: 오,, 애기는 부담스러우세요..?
P1 	: 네네 키울자신이없어요ㅋㅋㅋ일도 계속 하고싶고
P0 	: ㅋㅋ아 저두요 자신이 없어요,, 한 생명을 키우는게
P0 	: 부모님이 대단해 보이세요
P1 	: 그러니까욬ㅋㅋ 요즘은 애가 30이되어도책임져야하는데
P0 	: ㅋㅋㅋ앜ㅋㅋ,, 독립하셨나요?
P1 	: 네...31살에 이제 독립했아욬ㅋㅋㅋㅋ
P0 	: ㅋㅋㅋㅋ부럽네요 저도 31살에 독립하고 싶네요ㅠㅠ
P0 	: 부담스럽지 않으세요?
P1 	: 저는 월세살이라 무지 부담스럽습니다 ㅋㅋㅋ 다 돈이에요
P0 	: 그니까요ㅠㅠ 저도 계산해봤는데 엄두가 안나더라구요 ,,ㅋ큐ㅠㅠ
P0 	: 얼마나 되셨어요?
P1 	: 4월부터차 5개월됐어욬ㅋㅋㅋㅋ
P0 	: 우왘ㅋㅋㅋㅋ
P0 	: 벌레 같은거 잘 잡으세요?
P1 	: 어우 아뇨ㅋㅋ다행이도벌레는없어요ㅋㅋㅋ
P1 	: 일부러 오피스텔로와서
P0 	: 오 오피스텔은 벌레가 없군요! 다행이예요
P0 	: 저는 자취하면 벌레가 가장 고민일 것 같아요 ,,ㅋㅋㅎ
P1 	: 그러면 오피스텔이나 아파트가 최곱니다..
P1 	: 아니면 애인을 벌레잘잡는분으류..
P0 	: 으앜ㅋㅋㅋㅋ무조건 오피스텔로 가야겠네요,,
