# FILE DATA
ID : MDRW2100045011
category :  온라인 대화 > 2인 대화

# DOCUMENT DATA
title : 온라인 대화
author : 개인 대화 참여자
publisher : 심심이
date : 20210908
topic : 식음료

# SPEAKER_INFO
id : 1
age : 10대
occupation : 학생
sex : 여성
birthplace : 대전
principal_residence : 대전
current_residence : 대전
device : 스마트폰
keyboard : 2벌식(쿼티)

id : 2
age : 20대
occupation : 학생
sex : 여성
birthplace : 대전
principal_residence : 인천
current_residence : 인천
device : 스마트폰
keyboard : 2벌식(쿼티)

# SETTING
relation  :  낯선 사람
intimacy  :  0
contact_frequency  :  처음 연락한다

P0 	: 안녕하세요!
P0 	: 좋아하는 야식 있으신가요??
P1 	: 저는 치킨 좋아해요!
P1 	: &name1&님은 어떤 야식 좋아하시나요?
P0 	: 헐 저두 치킨 왕좋아해요!!
P0 	: 무슨 치킨 좋아하세요??
P1 	: 저는 간장치킨 종류 좋아해용 ㅎㅎ
P1 	: 치킨이 역시 야식왕이죵 ㅎㅎ
P0 	: 오오 저두 간장 좋아해요 치밥!!
P0 	: 저는 푸라닭 왕좋아해요 ㅎㄹ
P1 	: 헉 푸라닭 저도 완전!!
P1 	: 저번에 처음 먹어봤는데 완전 밥도둑이더라고용
P1 	: 지코바는 어떠세요옹
P0 	: 맞아요 최고에요ㅠㅠ 푸라닭 진짜 대박 좋아해요 어제도 먹었어요
P0 	: 치밥계의 조상님이죠ㅠㅠ
P1 	: 헉 저는 아쉽게 지코바는 안 먹어봐서 넘 궁금했거든용 ㅜ.ㅜ
P1 	: 와 어제도 드셨다니 .. 오늘 치킨각인데 푸라닭도 고려해봐야겠어요
P1 	: 다른 야식 추천해주실 수 있나요?!?
P0 	: 엇 지코바 말한건데 푸라닭이라고 썼네요ㅠㅠ 지코바 꼭먹어보세요
P0 	: 이게 최강입니다 제발 드셔보세요
P0 	: 저는 흠 야식은 역시 라면이죰
P1 	: 접수했습니다 옆동네 가서라도 꼬옥 먹어볼게요 ㅎㅎㅎ
P1 	: 역시 라면인가요? ㅋㅋㅋ 신라면볶음면 먹어보셨어요?!
P0 	: 아아 그건 아직이요ㅜㅜ 주변에 안팔더라구요.. 드셔보셔ㅛ나요??
P1 	: 저는 요즘 그거에 꽂혀서..그거만 먹어요!!
P1 	: 기회되시면 먹어보는거 추천드려요! 어라라 홍보는 아녜요 ㅋㅋ
P0 	: 앜ㅋㅋ네네 많이 매워요??
P1 	: 엄 매운거 잘 드시나요??? 딱 신라면 정도같아용
P0 	: 오오 그정도면 먹을수잇을것같아욤!!
P0 	: 신라면이랑 많이 다른거요??
P1 	: 솔직히 신라면에서 국물뺀맛?! 이정도같아요
P1 	: 근데 은근 중독된거같아서 자꾸 찾게되더라고요 ㅋㅋㅋㅋ
P0 	: 앜ㅋㅋㅋ 중독이 무서워요 맨날 생각나욬ㅋㅋㅋ
P1 	: 맞아요 ㅠㅠ &name1&님은 무슨 라면 좋아하셔요?
P0 	: 저는 불닭이요!!ㅋㅋㅋㅋ
P0 	: 완전 러버에요
