# FILE DATA
ID : MDRW2100046834
category :  온라인 대화 > 2인 대화

# DOCUMENT DATA
title : 온라인 대화
author : 개인 대화 참여자
publisher : 카카오톡
date : 20211105
topic : 일상 트렌드

# SPEAKER_INFO
id : 1
age : 30대
occupation : 기술직 종사자
sex : 남성
birthplace : 경남
principal_residence : 경기
current_residence : 경기
device : PC(데스크탑/노트북)
keyboard : 2벌식(쿼티)

id : 2
age : 20대
occupation : 학생
sex : 여성
birthplace : 서울
principal_residence : 서울
current_residence : 서울
device : PC(데스크탑/노트북)
keyboard : 2벌식(쿼티)

# SETTING
relation  :  낯선 사람
intimacy  :  0
contact_frequency  :  처음 연락한다

P0 	: 안녕하세요!
P1 	: 안녕하세요
P1 	: 혹시 싸이월드 세대이신가요?
P0 	: 싸이월드 들어는 봤어요
P0 	: 어릴때 친구들이 하던데
P0 	: 전 관심이 없어서 별로하지않았어요
P1 	: 아 그렇구나 그러면 그 때 싸이월드 말고 다른 건 안하셨나요?
P0 	: 네
P0 	: 사실 싸이월드 하긴했는데
P0 	: 보기만 보고
P0 	: 글안남겨서 흑역사 안남겨서
P0 	: 다행이다 이렇게 생각해요
P1 	: 아아 ㅋㅋㅋㅋㅋㅋ 저도 거의 눈팅만 했는데
P1 	: 비슷한 생각 ㅎㅎㅎ
P1 	: sns에는 자신의 흔적을 최대한 덜 남기는게
P1 	: 좋은 거 같아요
P0 	: 맞아요
P0 	: 인스타는 하시나요
P1 	: 하는데 완전 눈팅용입니다 ㅎㅎ
P0 	: 인스타 릴스 보시나요
P1 	: 가아끔 봐여 ㅎㅎㅎ
P0 	: 릴스보는게 재밌더라구요
P1 	: 보통 춤추는거나 화장하는거를 보는거같아요 ㅎㅎ
P0 	: 유튜브 보는느낌
P0 	: 이랄까요
P1 	: 점점 짧은 영상 위주로 보게되는거같아용
P1 	: ㅎㅎ
P0 	: &name2&님도 흑역사 남긴적있나요?
P0 	: 요즘 유튜브에서도 숏영상이 인기있더라구요
P1 	: 저는 글을 안올려서 ㅎㅎ 댓글도 잘안달구
P1 	: 흑역사는 없을거에요 아마 ㅎㅎ
P0 	: 아쉽네요
P1 	: 그쵸 점점 트렌드가 바뀌는거같아요 ㅎ
P0 	: 타인의 흑역사를 보는만큼 재미있는일도 없는데
P1 	: ㅎㅎㅎㅎㅎㅎㅎ 제 흑역사만 아니면 다 재밌죠
	  
