# FILE DATA
ID : MDRW2100037566
category :  온라인 대화 > 2인 대화

# DOCUMENT DATA
title : 온라인 대화
author : 개인 대화 참여자
publisher : 심심이
date : 20210901
topic : 식음료

# SPEAKER_INFO
id : 1
age : 10대
occupation : 학생
sex : 여성
birthplace : 충남
principal_residence : 충남
current_residence : 충남
device : 스마트폰
keyboard : 2벌식(쿼티)

id : 2
age : 20대
occupation : 학생
sex : 여성
birthplace : 서울
principal_residence : 서울
current_residence : 경기
device : 스마트폰
keyboard : 2벌식(쿼티)

# SETTING
relation  :  낯선 사람
intimacy  :  0
contact_frequency  :  처음 연락한다

P0 	: 안녕하세요!
P1 	: 안녕하세요 
P1 	: 점심시간이네요~
P0 	: 점심 드셨어요?
P1 	: 네 지금 먹는 중이에요! 도시락 싸왔어요 ㅎㅎ
P1 	: &name1&님은요?
P0 	: 저도 먹었어요 어떤 도시락 드셨나요?
P1 	: 어쩌다보니 채식위주의 도시락이 되었는데
P1 	: 두부랑....
P1 	: 병아리콩자반이랑...
P1 	: 잡곡밥이요!!! ㅋㅋㅋㅋ &name1&님은요?
P0 	: 맛있었겠네요ㅋㅋ 저는 집에 있는 반찬 먹었어요
P0 	: 어떤 음식 좋아하세요?
P1 	: 저는 대부분 안가리고 잘 먹는데
P1 	: 요즘은 태국 음식에 꽂혔어요!
P0 	: 오 어떤 태국 음식 좋아하세요?
P1 	: 뿌빳퐁커리 아시나요?!
P0 	: 그거 꽃게튀김 들어있는거 아닌가요?
P1 	: 오 맞아요!!!
P1 	: 꽃게가 아주 부드러워서
P1 	: 입에서 녹아요!!!
P0 	: 맞아요 먹어봤어요
P0 	: 제가 먹어본 건 되게 부드러웠어요 커리에 계란도 들어있었던 것 같아요
P1 	: 우와 맞아요 ㅋㅋㅋㅋ 정말 잘 기억하시네요!!!!
P1 	: 흑 지금도 도시락을 먹고있지만ㄴ
P1 	: 태국음식이 생각나네요,,
P1 	: &name1&님은 어떤 걸 좋아하시나요?
P0 	: ㅋㅋㅋㅋㅋ맛있었어서 기억하나봐요
P0 	: 저도 태국음식이나 베트남 음식 좋아해요 나시고랭 같은거요!!
P1 	: 헉 저도예요!!!
P1 	: 나시고랭 진짜.... 그 짭조름한 맛....
P1 	: 세상엔 왜이렇게 맛있는 게 많은지ㅠ
