# FILE DATA
ID : MDRW2100046816
category :  온라인 대화 > 2인 대화

# DOCUMENT DATA
title : 온라인 대화
author : 개인 대화 참여자
publisher : 카카오톡
date : 20211105
topic : 식음료

# SPEAKER_INFO
id : 1
age : 40대 이상
occupation : 서비스 종사자
sex : 남성
birthplace : 경기
principal_residence : 경기
current_residence : 경기
device : 스마트폰
keyboard : 천지인

id : 2
age : 20대
occupation : 학생
sex : 여성
birthplace : 서울
principal_residence : 서울
current_residence : 서울
device : PC(데스크탑/노트북)
keyboard : 2벌식(쿼티)

# SETTING
relation  :  낯선 사람
intimacy  :  0
contact_frequency  :  처음 연락한다

P0 	: 안녕하세요
P0 	: 오늘도 즐겁게 하루를 시작합시다
P1 	: 안녕하세요:) 반갑습니다!
P1 	: 아침식사는 하셨나요~?
P0 	: 네
P1 	: 그렇군요 ㅎㅎ 다행입니다!
P1 	: &name1&님은 취미가 어떻게 되시나요??
P0 	: 딱히없고요 그냥 폰게임정도
P0 	: 입니다
P0 	: &name2&님도 식사하셨지요?
P0 	: 아침밥이 보약입니다
P1 	: 저는 오늘 아침은 못 먹었습니다 ㅠㅠ 이따 점심을 많이 먹어야겠어요..!
P1 	: 오 폰게임 하시는군요 :)
P1 	: 어떤 거 하시나요?!
P0 	: 점심 많이드세요.
P0 	: 아침에 안개가많이 끼여 앞이 안보일정도더라구요.
P0 	: 지금 괜찮네요
P0 	: 모닝 커피한잔하세요.
P1 	: 네 감사합니다:) &name1&님도 커피 한잔 하시면서 여유로운 오전 시간 보내시기 바랍니다~!
P1 	: 점심메뉴는 뭐로 드실 건가요? ㅎㅎ
P0 	: 아직 생각안했어요ㅎㅎ
P0 	: 날씨가 추우니 따뜻한 국물정도 ㅋㅋ
P1 	: 그쵸 겨울에는 쌀쌀해서 국물이 잘 어울리는 것 같아요 ㅎㅎ
P1 	: 한식 일식 같은 종류 중에 어떤 종류를 제일 좋아하시나요??
P0 	: 한식을 좋아합니다
P0 	: 한국사람은 한식이죠 ㅋㅋ
P0 	: 국물이 있어야 밥을먹어요
P0 	: 갑자기 된장찌개가 생각나네요
P0 	: 오늘 점심은 된장찌개로 결정!!!ㅎㅎ
P0 	: &name2&님도 된장찌개?
P1 	: 오오 된장찌개 맛있을 것 같아요~! 저는 고기를 좋아해가지고
P1 	: 뭔가 제육볶음 같은 메뉴랑 같이 먹으면 딱일 것 같아요 :) ㅎㅎㅎ
P0 	: 고기도 모두 좋아하는것 같아요
P0 	: 캠핑 야외에서 삼겹살 죽이지요 ㅋㅋ
P1 	: 맞아요 ㅎㅎㅎ 점심에 된장찌개 든든하고 좋은 메뉴인 것 같아요:) 맛있게 드세요..! ㅎㅎㅎ
