# FILE DATA
ID : MDRW2100031498
category :  온라인 대화 > 2인 대화

# DOCUMENT DATA
title : 온라인 대화
author : 개인 대화 참여자
publisher : 심심이
date : 20210904
topic : 공연 및 관람>공연/전시회 및 관람

# SPEAKER_INFO
id : 1
age : 10대
occupation : 학생
sex : 여성
birthplace : 경기
principal_residence : 경기
current_residence : 경기
device : PC(데스크탑/노트북)
keyboard : 2벌식(쿼티)

id : 2
age : 20대
occupation : 무직/취업 준비생
sex : 여성
birthplace : 서울
principal_residence : 경기
current_residence : 경기
device : PC(데스크탑/노트북)
keyboard : 2벌식(쿼티)

# SETTING
relation  :  낯선 사람
intimacy  :  0
contact_frequency  :  처음 연락한다

P0 	: 안녕하세요!
P0 	: 최근에 티켓팅했던게 뭐에요?
P1 	: 최근엔 관극을 안해서{emoji:…}{emoji:…}가장 최근이 위키드 티켓팅이었어요. &name1&님은요?
P0 	: 오 뮤지컬 좋아하세요?!
P0 	: 저는 최근 티켓팅이 헤드윅이였네요...
P1 	: 네!!! 좋아하는데 코로나 이후로는 관극을 아예 못 갔어요 
P0 	: 아ㅠ 코로나 이후로 재미있는 극들 많이 올라왔는데 안타깝네요ㅠㅠ
P1 	: ㅠㅠ 맞아요{emoji:…}{emoji:…} 코로나 이후에 재밌는 극 완전 많이 올라왔는데 고위험군이 가족 중에 있어서 조심하느라.... ㅜ 눈물 흘리며 보내줬습니다... 모은 돈 들고 시국 끝나고 열심히 다시 포도알 잡으려고요{emoji:…}{emoji:…}
P0 	: 아이고ㅠㅠ 근데 코로나 이후로 업자들 많이 온거 같더라고요ㅠㅠ
P0 	: 티켓팅하는데 너무 힘드네요ㅠㅠ
P1 	: 아 진짜요?!?! 얼핏 이야기는 들었는데....지인이 자리 잡는데 너무 힘든데 암표 많이 돈다는 이야기도 하더라고요ㅜㅜ.....
P0 	: 맞아요ㅠㅠㅠ
P0 	: 플미 난리에 양도 보면 수고비 달라고 써놓고...
P0 	: 코로나때문에 아이돌 콘서트가 없었잖아요
P0 	: 그래서 연뮤쪽으로 몰린거 같더라고요ㅠ
P1 	: 맞아요{emoji:…}{emoji:…}{emoji:…}플미도 안되는 건데 수고비까지 ㅋㅋㅋ.....진짜 늘 연뮤판에서 그거보면 화나고.....
P1 	: 헐...왜 몰렸나 싶었더니 아이돌 콘서트가 없어서...아 그래서....!!!!! 하.....ㅜㅜ 이유가 있었네요....
P1 	: 요즘 아이돌분들도 뮤지컬 캐스팅 많이 되는 경향이니까요....
P0 	: 맞아요 요즘 아이돌분들 많이들 뮤지컬로 오더라고요
P0 	: 아니 진짜 공연은 배우가 하는데 왜 자기들이 이득 보는건지ㅠㅠ
P0 	: 근데 이번 연말에 캐시카우극들 다 올라오던데
P0 	: 아쉬우시겠어요ㅠㅠ
P1 	: 그니까요....ㅜㅜ 뮤배분들...대관료랑 해서 가뜩이나 그런 거 문제도 해결 안되고 있는데......암표까지 ㅎㅎㅎㅎ........하{emoji:…}{emoji:…}{emoji:…}
P1 	: 맞아요!!!!!!!! 이번에 완전 우르르 뜨는데!!!! 제가 코로나 시국+연말 바쁨{emoji:…}{emoji:…}으로 도저히 일정이 안나서 지금...손수건 물어뜯으며 보내줬어요 ....ㅋㅋㅋ{emoji:…}{emoji:…}{emoji:…}{emoji:…}
P0 	: 이번에 진짜 라인업이 미쳤더라고요...
P0 	: 지금 헤드윅에 하데스타운 레베카 지앤하...
P1 	: 아......헤드윅이랑 하데스타운은 진짜 못봐서 꼭 보고 싶었거든요......
P1 	: 텅장될 라인업이잖아요.....
P0 	: 텅장도 제대로 텅장이죠 정말...
P0 	: 헤드윅은 티켓팅 진짜 어렵더라고요
P0 	: 헤드윅 티컷팅하면서 머리 쥐어 뜯었어요
P0 	: 헤드윅은 티켓을 못잡어서 텅장되는걸 막아주더라고요..^^
P1 	: 맞아요.....텅장.....하.....제 일정이 터진 게 감사할 일인지 ㅋㅋ...
P1 	: 맞아요....저 예전에 한 번 헤드윅 표잡는데 못잡고.....보내주고.... 진짜 헤드윅이랑 쓰릴미가 제일 어려웠던 것 같아요 전 ㅋㅋㅋ....
