# FILE DATA
ID : MDRW2100022510
category :  온라인 대화 > 2인 대화

# DOCUMENT DATA
title : 온라인 대화
author : 개인 대화 참여자
publisher : 심심이
date : 20210829
topic : 기타 사회 생활 및 활동>동호회/봉사 단체

# SPEAKER_INFO
id : 1
age : 30대
occupation : 기타
sex : 여성
birthplace : 경남
principal_residence : 경남
current_residence : 경남
device : 스마트폰
keyboard : 2벌식(쿼티)

id : 2
age : 30대
occupation : 사무 종사자
sex : 여성
birthplace : 경기
principal_residence : 서울
current_residence : 서울
device : 스마트폰
keyboard : 2벌식(쿼티)

# SETTING
relation  :  낯선 사람
intimacy  :  0
contact_frequency  :  처음 연락한다

P0 	: 안녕하세요
P1 	: 안녕하세요~~ 동호회나 단체활동 하시는 거 있으신가요?!
P0 	: 아뇨 없어요 ㅜㅜ &name2&님은요?
P1 	: 저는 완전 집순이라ㅜㅜ ㅋㅋㅋ
P1 	: 회사에서 하는 봉사활동 같은건 가끔 참여합니다!!
P0 	: 보통 어떤 봉사활동 하시나요?
P1 	: 미화활동도 해봤고 !! 생필품 키트 만들어서 배달하는것도 해봤어요!!!
P1 	: 저는 만약에 동호회한다면 운동 동호회해보고싶어여!!
P1 	: 같이 운동하면 뉴재밌을거같아요 ㅋㅋㅋ
P0 	: 생필품 키트 재밌겠어요
P0 	: 저도 해보고싶네요
P1 	: 의미있는 일이었지만 배달까지해야하니 차없으면 봉사도 힘들더라구요..
P0 	: 그렇네요.. 차는 있으신가요?
P1 	: 차 없어요  ㅠㅠㅠ
P1 	: 해보고 싶은 동호회는 있으신가요?!
P0 	: 맛있는거 먹는 동호회 해보고 싶어요
P1 	: 어머...너무 좋다.... 약간 수요 미식회느낌으로다가
P1 	: 맛집탐방!!
P0 	: 네 혼자 음식점 가면 홀대해서요
P0 	: 동호회로 여럿갔으면 새 음식으로 줬겠죠
P1 	: 헐....... 너무한다...!!!!!! 아니 저도 생각나는게
P1 	: 전주 베테랑칼국수였나 혼자 들어갔더니 저는 자리 안내를 계속 안해주는거에요ㅠㅠ
P1 	: 그래서 나와서 걍 딴 거 먹었어요
P0 	: 그러셨군요 혼자가면 분명히
P0 	: 돈안되는 손님 취급받는게 있어요
P0 	: 내가 일부러 그집 장사망치려고 혼자간거도 아닌데말이에요
P1 	: 깽판 한번 쳤어야 하는데.. 소심해서리.. ㅋㅋㅋㅋㅋ
P1 	: 암튼 맛있는 거 먹는 모임 생각만해도 기분이 좋네요
