# FILE DATA
ID : MDRW2100029798
category :  온라인 대화 > 2인 대화

# DOCUMENT DATA
title : 온라인 대화
author : 개인 대화 참여자
publisher : 심심이
date : 20210903
topic : 일상 트렌드>콜라보레이션 마케팅(곰표, 진로 두꺼비 등)

# SPEAKER_INFO
id : 1
age : 30대
occupation : 경영/관리직
sex : 여성
birthplace : 서울
principal_residence : 서울
current_residence : 서울
device : 스마트폰
keyboard : 나랏글

id : 2
age : 30대
occupation : 가정 주부
sex : 여성
birthplace : 광주
principal_residence : 광주
current_residence : 경남
device : 스마트폰
keyboard : 기타

# SETTING
relation  :  낯선 사람
intimacy  :  0
contact_frequency  :  처음 연락한다

P0 	: 안녕하세요!
P0 	: 콜라보레이션 상품들을 구매해보셨나요?
P1 	: 안녕하세요 여니님
P1 	: 콜라보레이션 케이스를 가지고있어요
P1 	: 헤지스..
P0 	: 헤지스콜라보 케이스는 어떤거예요
P0 	: ?
P0 	: 전 진로두꺼비 열쇠고리가 있어요
P1 	: 아 지플립3 케이스에 여러가지 콜라보를 했어요^^
P1 	: 진로 두꺼비 인형을 마트갔다가 봤는데! 열쇠고리도 있으시군요^^
P0 	: 아ㅋㅋㅋㅋ 케이스가 핸드폰케이스라고 생각못했네요ㅋㅋㅋㅋ
P0 	: 열쇠고리가 친구알바하는 가게에 많이 들어왓다고 해서ㅋㅋㅋ
P0 	: 그냥 장식품이지만요ㅋㅋㅋㅋ
P0 	: 곰표아이스크림 드셔보셨나요?
P1 	: 앗 제가 폰케이스라고 안해서ㅜㅜ죄송요~~
P1 	: 아니요 곰표아이스크림 맛있나요?ㅎㅎㅎ
P1 	: 먹고싶어용용
P0 	: 맛있어요!!!!! 부드럽구요.. 근데 아직도 할인을 안하더라고요ㅜ
P0 	: 아쉬워요.. 쌓아놓고 먹고싶은데ㅋㅋㅋㅋ
P1 	: ㅠㅠㅠ 아이스크림은 사랑이죠ㅠㅋㅋㅋ
P1 	: 콜라보 검색해보면 정말정말 엄~~청 종류가 많더라구왜
P1 	: 와 이렇게 많았나 하고 놀랐어요
P1 	: 곰표가 불을지핀거같아욬ㅋㅋ
P0 	: 맞아요 ㅋㅋㄱ 곰표에서 작년? 옷이나 가방으로 콜라보를 시작으로 이미지를 쇄신한다고 한게 레트로열풍으로  성공햇어요
P1 	: 오 제대로 성공한거같아요~~
P1 	: 전 이번에 위글위글 케이스가 너무갖고싶었는뎋
P0 	: 오 보니까 저도 갖고 싶네요.. 귀여워요
P1 	: 그쵸그쵸! ㅎㅎ  이번에 위글위글이 제일 인기좋았던거같아요^^ㅋ
P1 	: 콜라보제대로 성공한듯해욬ㅋ
P0 	: 그러니까요 ㅎㅎ
