# FILE DATA
ID : MDRW2100009068
category :  온라인 대화 > 2인 대화

# DOCUMENT DATA
title : 온라인 대화
author : 개인 대화 참여자
publisher : 심심이
date : 20210822
topic : 여행

# SPEAKER_INFO
id : 1
age : 30대
occupation : 기타
sex : 여성
birthplace : 부산
principal_residence : 부산
current_residence : 서울
device : 스마트폰
keyboard : 천지인

id : 2
age : 30대
occupation : 서비스 종사자
sex : 여성
birthplace : 대전
principal_residence : 대전
current_residence : 대전
device : 스마트폰
keyboard : 2벌식(쿼티)

# SETTING
relation  :  낯선 사람
intimacy  :  0
contact_frequency  :  처음 연락한다

P0 	: 안녕하세요
P0 	: 여행 다니는거좋아하시나요?
P1 	: 네~^^코로나로 못가서 좀 답답하네요
P0 	: 코로나가 성행하니까 전엔 제주도도 갔었는데
P0 	: 요샌 좀 집이더 편해진것같아요
P0 	: 제친구는 여행을 못가니까 아예 제주도로 이사를갔어요ㅎㅎ
P1 	: 친구분이 부럽군요. 올해는 여행 안가셨나요?
P0 	: 저는 출장만가고 ㅋㅋ 못갔네요 &name2&님은요?
P1 	: 전 아이가 있어서 물놀이장 노래를 불러서 한적한 곳으로 물놀이 다녀왔어요
P0 	: 아유 아이가 있으면 갑갑하시겠어요
P0 	: 물놀이 좋았겠네요 부럽당ㅋㅋ
P0 	: 국내여행 어디가 젤좋으셨나요 추천좀해주세요
P0 	: 나중에라도 가보게요 ㅎㅎ
P1 	: 친구랑 부산여행 갔었는데 부산도 볼게 엄청 많더라고요
P1 	: 애 생기시면 변산반도 격포 해수욕장 추천드려요^^
P0 	: 오오 좋은곳 추천 감사합니다
P0 	: 전라북도네요
P0 	: 넘 멀지만 꼭 가보겠습니다
P1 	: 네~ 저도 2시간 가량 가야하지만 여기가 사람이 적어서 좋더라고요
P0 	: 아 그런 포인트가
P0 	: 저는 부산사람이라 다른해수욕장 잘 안가게되던데
P0 	: 변산반도를 꼭 가봐야겠어요
P1 	: 앗!!! 저 최근에 해운대 갔었는데 사람이 진짜 엄청나게 많던데요
P1 	: 제가 부산사람에게 부산 여행을 추천했군요 이런..
P0 	: 아니에요 저도 간지 넘 오래돼서 몰라용 ㅋㅋ
P0 	: 해운대 해수욕장 닫았는데도 사람많은가보네요ㅜㅜ
P1 	: 부산이 공원도 예쁘고 동백섬도 좋고 여기서 일이년 살았음 좋겠다 싶더라고요
P1 	: 도시인데 조금만 나가면 바다도 보이고
P0 	: 인프라가좋은데 사람은 서울보다 적고 자연경관도 좋은동네에요
P0 	: 일자리가 없는거 빼고
P0 	: 두둥!
