# FILE DATA
ID : MDRW2100007378
category :  온라인 대화 > 2인 대화

# DOCUMENT DATA
title : 온라인 대화
author : 개인 대화 참여자
publisher : 심심이
date : 20210822
topic : 가사 및 가족

# SPEAKER_INFO
id : 1
age : 10대
occupation : 학생
sex : 여성
birthplace : 부산
principal_residence : 대구
current_residence : 대구
device : 스마트폰
keyboard : 2벌식(쿼티)

id : 2
age : 20대
occupation : 학생
sex : 여성
birthplace : 경남
principal_residence : 경남
current_residence : 경남
device : 스마트폰
keyboard : 천지인

# SETTING
relation  :  낯선 사람
intimacy  :  0
contact_frequency  :  처음 연락한다

P0 	: 안녕하세요!
P1 	: 안녕하세요~
P1 	: 오늘 비도 오는데 하루 잘 보내셨나요?
P0 	: 네 ㅎㅎ 집안에 있었어서 되게 좋은 하루였어요
P0 	: 방정리도 하고
P0 	: 싹 치우느라 3시간 걸렸어요 ㅋㅋㅋ
P1 	: 오 대단하세요! 저도 방정리 해야하는데 귀찮아서 미루고 있거든요ㅋㅋㅋ
P0 	: 아 맞아요 ㅋㅋㅋㅋ 계속 미루고 미루다
P0 	: 오늘 인터넷 쇼핑을 햇는데
P0 	: 와 도저히 둘자리가 없는거예요
P0 	: 진짜 안되겠다 싶어서 싹 치웠어요 ㅋㅋㅠㅠ
P1 	: ㅋㅋㅋㅋㅋ알죠알죠 저도 안 되겠다 싶을 때 몰아서 치워요
P1 	: 그래도 오늘 청소하셨으니 당분간 방이 깨끗하시겠어요
P0 	: 맞아요 ㅋㅋㅋㅋ 이제 진짜 깔끔하게 지내야지..
P0 	: 방청소는 한번하면 늘
P0 	: 놔두면 언젠간 쓰겠지? 하던것들이
P0 	: 저기 구석에서 우르르,,
P1 	: 맞아요ㅋㅋㅋㅋㅋ
P1 	: 집 깨끗하게 관리하는 게 참 어렵네요
P1 	: 설거지도 번거롭고 날씨가 이래서 빨래 널기도 힘들고요ㅠ
P0 	: 그쵸그쵸 ㅠㅠ
P0 	: 저희는 건조기가 있어서
P0 	: 빨래는 그나마 수월한 편인데
P0 	: 설거지는 정말ㅋㅋ
P0 	: 아까 했는데 눈깜빡하면 또 쌓여있고..
P1 	: 그러니까요.. 한 끼 먹을 때마다 한가득이에요 아주
P1 	: 요리라도 하면 또 한가득이고..
P0 	: 그니까요ㅋㅋㅋㅠㅠ
P0 	: 요리 자주 하는 편이세요?
P1 	: 설거지 나오는 거 귀찮아서 한번에 몰아서 하고 얼릴 수 있는 건 얼려서 보관해둬요!
P1 	: 자취생이라ㅋㅋ안 얼리면 감당이 안 되더라고요
P0 	: 오오 자취하시는구나
P1 	: 네네
P1 	: 자유롭고 좋아요
P1 	: 집안일을 다 제가 해야 해서 번거롭긴 하지만요ㅋㅋㅋㅋ
P0 	: 오옹 저도 자취 로망 있는데
P0 	: 얼마전에 화장실에서
P0 	: 알수없는 벌레를 본 이후로
P0 	: 와 자취하면 이걸 다 내가 잡고 살아야되겠지
P0 	: 이런 생각이 들면서
P0 	: 살짝.. 아주 살짝 로망이 날아갔어요ㅋㅋㅋㅋ
P1 	: ㅋㄱㅋㄱㄱㅋㄱㄱ아무래도..그렇죠..
P1 	: 저도 얼마전에...바 모 벌레를 마주했어요..
P1 	: 정말 기절하고 싶었는데 정신 붙잡고 소리지르면서 어떻게든 잡았답니다...
P1 	: 자취의 현실..
P0 	: 아악...
P0 	: 마주치고 싶지 않은 현실이네요ㅋㅋㅋㅠㅠ
