# FILE DATA
ID : MDRW2100004442
category :  온라인 대화 > 2인 대화

# DOCUMENT DATA
title : 온라인 대화
author : 개인 대화 참여자
publisher : 심심이
date : 20210821
topic : 미용과 건강

# SPEAKER_INFO
id : 1
age : 20대
occupation : 학생
sex : 여성
birthplace : 경남
principal_residence : 충남
current_residence : 충남
device : 스마트폰
keyboard : 2벌식(쿼티)

id : 2
age : 20대
occupation : 학생
sex : 여성
birthplace : 부산
principal_residence : 경남
current_residence : 부산
device : 스마트폰
keyboard : 2벌식(쿼티)

# SETTING
relation  :  낯선 사람
intimacy  :  0
contact_frequency  :  처음 연락한다

P0 	: 안녕하세요
P1 	: 안녕하세요! 운동 하시는 거 있으신가요?
P1 	: 저는 건강 목적으로 다이어트 하려는데 여태 핑계만 대고 안 하고 있어요
P0 	: 저도요ㅎㅎ
P0 	: 필라테스 등록했다가 코로나가 너무 심해져서 지금은 안 하고 있어요
P1 	: 필라테스 늘 해보고 싶다고 생각만 해 봤어요
P1 	: 필라테스 수업 들어 보셨나요?
P0 	: 저 기구필라테스 두번 해봤어요
P0 	: 필라테스 계속 하고싶었는데 사실 그냥 시작하기에는 비싸서
P0 	: 안하고 있다가 집 근처에 새로 생겼길래 등록했어요!
P1 	: 코로나가 좀 진정되면 운동 못 할 핑계도 없어서 운동 할 거 같은데...
P1 	: 사실 이것도 핑계지만요
P0 	: ㅎㅎㅎㅎㅎ맞아요
P1 	: 필라테스 가격대가 어떻게 됐나요? 주변에 필라테스 하는 사람이 없어서... 못 물어봤어요
P0 	: 홈트하겠다고 막 하다가도 하루이틀하면 안 하게 되더라고요
P0 	: 필라테스 저는 새로 생겨서 할인하는데로 등록해서 20회에 20만원으로 했어요
P1 	: 맞아요 홈트는 아무래도 자세 봐 주는 사람도 없어서 잘못된 자세로 운동할 가능성이 크고...
P1 	: 오 생각보다는 별로 안 비싼 거 같아요
P1 	: 부담스럽지 않은 금액은 아니지만
P0 	: 맞아요 그래도 필라테스 항상 너무 비싸다고 생각했는데 한번하는데 만원이면 생각보다는 할만하더라고요
P0 	: 홈트는 자세도 자세지만 의지가 약해져서ㅎㅎ
P1 	: 맞아요 저도 혼자서는 동기부여가 잘 안 되더라구요
P1 	: 필라테스 홈트 말고는 다른 운동 어떤 거 해 보셨나요?
P0 	: 혹시 그 점핑운동?? 아시나요?
P0 	: 트램펄린 위에서 뛰고 노래맞춰서 안무같은 것도 하는건데
P1 	: 네네 뭔지 알 거 같아요 되게 힘든데 즐거워 보이더라구요
P0 	: 해봤던 운동 중에서는 그게 제일 재미있었던 것 같아요
P1 	: 점핑운동은 무릎에 무리 안 가나요?
P0 	: 저는 한 3달정도 했었는데 그렇게 무리간다는 느낌은 없었던 것 같아요
P0 	: 근데 살 많이 빠진다고 했는데 저는 하나도 안 빠졌었어요ㅎㅎ
P1 	: 땀은 엄청 빠지는 것 같던데 왜 안 빠졌을까요 ㅋㅋㅋㅋㅋ
P1 	: 3달이면 꽤 꾸준히 하셨네요 멋있으셔요
P0 	: ㅋㅋㅋㅋㅋㅋ그러게요.. 살이 왜 안 빠졌을까요
P0 	: 근데 원래 운동을 별로 안 좋아하는 편인데 저거는 재미있어서 계속 하고싶었던 것 같아요
P0 	: 운동이라는 느낌보다는 노는 느낌??
P1 	: 다음에 저도 기회되면 점핑운동 해보고 싶어요 흥미 없으면 아무것도 안 하는 편이라 ㅋㅋㅋㅋ
P0 	: 맞아요 운동할때 하더라도 재밌어야 계속 가고싶더라고요
