# FILE DATA
ID : MDRW2100026239
category :  온라인 대화 > 2인 대화

# DOCUMENT DATA
title : 온라인 대화
author : 개인 대화 참여자
publisher : 심심이
date : 20210901
topic : 콘텐츠>도서, 잡지

# SPEAKER_INFO
id : 1
age : 20대
occupation : 기타
sex : 여성
birthplace : 부산
principal_residence : 부산
current_residence : 부산
device : 스마트폰
keyboard : 2벌식(쿼티)

id : 2
age : 30대
occupation : 사무 종사자
sex : 남성
birthplace : 부산
principal_residence : 제주
current_residence : 제주
device : 스마트폰
keyboard : 천지인

# SETTING
relation  :  낯선 사람
intimacy  :  0
contact_frequency  :  처음 연락한다

P0 	: 안녕하세요
P0 	: 요즘 읽는 책이 있으세요?
P1 	: 안녕하세요!
P1 	: 그럼요. 콩가루수사단은 어제 읽었어요
P0 	: 소설인가요?
P1 	: 네ㅎㅎ 한국작가이고
P1 	: 추리소설이에요
P0 	: 와 추리소설이군요 ㅋㅋ 처음들어봤어요
P0 	: 다음에 한번 봐야겠네요 ㅎㅎ
P0 	: 소설을 자주 읽으시나요?
P1 	: 다 읽어요!
P1 	: 경제서를 가장 많이 읽어요
P1 	: &name1&은요?
P0 	: 저는 요즘 차(tea)에 관심이 많아서 관련 책을 많이 보고 있어요
P0 	: 저는 주로 관심가는 대로 읽는거같아요
P1 	: 오. 찻잎 종류요?
P1 	: 그런책은 안봤어요. 우아합니다^^
P0 	: 아..ㅎㅎ 네 뭐 종류도 있고 특징도 보고 ㅎㅎㅎ
P0 	: 경제서 보시는 &name2&도 멋져요 ㅎㅎ
P0 	: 너무 어려울거같은데 ㅎㅎ
P1 	: 주식 오래 해서요^^
P1 	: 좋아하는 저자책은 봐요
P1 	: 도서관도 근처에 있구요
P0 	: 와 도서관 근처에 있는거 너무 부럽네요
P0 	: 주식을 오래하셨구나 ㅎㅎ
P1 	: 부업으로 하기에 좋아요
P1 	: 요새 주식책 폭발해서 이상한책도 많구요
P0 	: 아항 부업으로 많이 버셨나요? ㅎㅎ
P0 	: 그럼 주식책 추천 가능하신가요?
P0 	: 이 책이 가장 좋다!
P0 	: 하는..? ㅎㅎ
P1 	: 주식안하시져?
P0 	: 넴 ㅋㅋㅋㅋ
P0 	: 왕초보..?
P1 	: 시장의 마법사들.. 도 괜찮구
P1 	: 기본서랑 실용서랑 마인드 섞어보셔야해요ㅎ
P1 	: 재무재표는 사경인 저자책
P1 	: 금리는 오건영
P1 	: 돈공부는 처음이라ㅡ 이책도 투자에 관심있음 보세요
P0 	: 마인드...?
P0 	: 와 다 캡쳐해두겠습니다 ㅎㅎㅎ
