# FILE DATA
ID : SDRW2100001058
category :  구어 > 사적대화 > 협력적대화

# DOCUMENT DATA
title : 2인 일상 대화
author : 개인 발화자
publisher : 개인 발화 녹음
date : 20220122
topic : 가짜 뉴스에 대한 징벌적 손해배상 > 반대: 구체적인 규제와 법률하에 국민의 알권리를 충족시키는 표현의 자유는 있어야한다

# SPEAKER_INFO
id : SD2101007
age : 30대
occupation : 무직/취업준비생
sex : 여성
birthplace : 대구
principal_residence : 대구
current_residence : 대구
education : 대졸

id : SD2101008
age : 30대
occupation : 무직/취업준비생
sex : 남성
birthplace : 대구
principal_residence : 대구
current_residence : 대구
education : 대졸

# SETTING
relation  :  친구


P0 	:난 가짜 뉴스가 뭐라 기준이 뭐야? /
	
P1 	:가짜 뉴스는 말 그대로 / 가짜인 뉴스지 / 그 / 진 뉴스 기자라는 게 저부터 기자 의식 / 기자 정신이라는 게 뭐 진실을 밝히겠다 이게 메인인데 / 그게 가짜라면 / 당연히 / 그에 따른 페널티가 있어야지 /
	
P0 	:어 / 어 / 그러면 최근에 오 일 팔 / 역사 왜곡 법을 / 규정한 걸로 알고 있거든 근데 오 일 팔 역사에 대해서 왜곡을 한 걸로 알고 있어 / 하지만 그 그 사람들의 유족이나 / 그런 사람들은 오 일 팔의 역사가 제일 조금이라도 / 아직 그 유족은 살아 숨 쉬고 있고 / 어 그렇기 때문에 그 조금이라도 왜곡이 되어서는 / 안 된다고 생각을 해 / 할 수 있다고 생각하거든 / 그게 가짜 뉴스 아니야 / 오 일 팔 왜곡 법 /
	
P1 	:아 그치 물론 그것 그것도 / 어 / 그까 그게 맞다면 가짜 뉴스를 처벌해야 되는 건데 / 근데 나는 그거에 대해서는 또 / 어 일반인이 가짜 뉴스를 / 퍼트리는 거랑 기자가 가짜 뉴스를 퍼트리는 거랑 / 나는 / 그 차이를 둬야 된다고 생각해 / 왜냐면 일반인이 퍼트렸을 땐 이미 / 그 뭐 허위사실 유포나 뭐 이런 것도 있는데 / 그거를 / 어 오 일 팔 처벌 법이라는 걸 더 특별법 / 이라고 더 / 쎄게 처벌하는 걸 굳이 만들어서 / 그렇게 성역화 시킬 필요는 없다고 생각하지만 / 기자는 / 어 이미 거의 약간 허위사실 유포 죄에서 약간 벗어나 있는 기자기 때문에 말해도 된다 이렇 / 게 생각하는 사람들이 많았던 거 같애 그래서 / 오히려 그러니까 일반인 보다 더 파장이 더 큰 데도 / 그냥 가짜 뉴스를 더 많이 양산하고 / 그랬던 거 같애 그래서 / 기자를 따로 처벌할 수 있는 법안은 오 일 팔 특별법과 달리 필요한 거 같애 /
	
P0 	:어 가짜 뉴스 손해배상을 / 해야 한다라고 말하 말하는 거네 / 하지만은 / 그 / 언론이기 이전에 / 그 언론인 또한 / 하나의 국민이고 우리나라 국민이고 사람인데 / 그면 / 사람이기 때문에 나는 그 개인의 표현의 자유를 보장을 받아야 된다고 생각을 하거든 / 헌법에 나와 있어 / 개인의 표현에 / 자유 / 그리고 / 알 권리 이게 존중이 돼야 되고 보장이 돼야 되기 때문에 / 그 언론인 한 개인에게도 / 어 이 또한 이 헌법이 보장이 돼야 한다고 생각한다 /
	
P1 	:근데 헌법에 그렇게 있는 만큼 그거를 절대적으로 완전히 다 지켜주겠다는 게 아니잖아 그 / 뭐 보수의 자유나 이런 게 있지만 / 어 남 / 사람 직업의 자유도 있지만 남자는 인제 군대를 가야 되고 군대 가면 어디로 못 나가고 / 그니까 아무리 기본권이라고 해도 / 그 자 제한을 줄 수가 있는데 특히 / 일반 국민도 허위사실 유포하면 허위사실 유포 죄로 처벌받는데 / 그러면 기자가 왜 처벌받아야 하지 않아야 될 / 처벌받지 않아야 될 이유가 없다고 생각하거든 /
