# FILE DATA
id : NXMP1902008040
metadata : {}

# SENTENCE DATA
id : NWRW1800000030.111
metadata : {}


# id : NWRW1800000030.111.1.1
"한국, 항공우주 강국될 환경 충분"

"한국,	"/SS+한국/NNP+,/SP
항공우주	항공/NNG+우주/NNG
강국될	강국/NNG+되/XSV+ㄹ/ETM
환경	환경/NNG
충분"	충분/XR+"/SS


# id : NWRW1800000030.111.2.1
•압둘 칼람 前 인도 대통령

•압둘	•/SW+압둘/NNP
칼람	칼람/NNP
前	前/SH
인도	인도/NNP
대통령	대통령/NNG


# id : NWRW1800000030.111.3.1
"국가가 결단을 내려야지요.

"국가가	"/SS+국가/NNG+가/JKS
결단을	결단/NNG+을/JKO
내려야지요.	내리/VV+어야지/EF+요/JX+./SF


# id : NWRW1800000030.111.3.2
한국은 결심만 하면 항공우주 강국이 될 환경을 두루 갖췄습니다."

한국은	한국/NNP+은/JX
결심만	결심/NNG+만/JX
하면	하/VV+면/EC
항공우주	항공/NNG+우주/NNG
강국이	강국/NNG+이/JKC
될	되/VV+ㄹ/ETM
환경을	환경/NNG+을/JKO
두루	두루/MAG
갖췄습니다."	갖추/VV+었/EP+습니다/EF+./SF+"/SS


# id : NWRW1800000030.111.4.1
인도 항공우주공학의 태두(泰斗)로 불리는 압둘 칼람(80) 전 인도 대통령(2002~2007년 재임)은 29일 '한국이 인도 같은 항공우주 강국이 되기 위해 무엇이 필요한가'란 질문에 "한국은 엄청난 기술력과 훌륭한 인재들이 있지 않으냐. 국가가 결심하면 모든 환경이 갖춰지는 셈"이라며 이같이 답했다.

인도	인도/NNP
항공우주공학의	항공/NNG+우주/NNG+공학/NNG+의/JKG
태두(泰斗)로	태두/NNG+(/SS+泰斗/SH+)/SS+로/JKB
불리는	불리/VV+는/ETM
압둘	압둘/NNP
칼람(80)	칼람/NNP+(/SS+80/SN+)/SS
전	전/MMD
대통령(2002~2007년	대통령/NNG+(/SS+2002/SN+~/SO+2007/SN+년/NNB
재임)은	재임/NNG+)/SS+은/JX
29일	29/SN+일/NNB
'한국이	'/SS+한국/NNP+이/JKS
같은	같/VA+은/ETM
항공우주	항공/NNG+우주/NNG
강국이	강국/NNG+이/JKC
되기	되/VV+기/ETN
위해	위하/VV+아/EF
무엇이	무엇/NP+이/JKS
필요한가'란	필요/NNG+하/XSA+ㄴ가/EF+'/SS+란/ETM
질문에	질문/NNG+에/JKB
"한국은	"/SS+한국/NNP+은/JX
엄청난	엄청나/VA+ㄴ/ETM
기술력과	기술력/NNG+과/JC
훌륭한	훌륭하/VA+ㄴ/ETM
인재들이	인재/NNG+들/XSN+이/JKS
있지	있/VA+지/EC
않으냐.	않/VX+으냐/EF+./SF
국가가	국가/NNG+가/JKS
결심하면	결심/NNG+하/XSV+면/EC
모든	모든/MMN
환경이	환경/NNG+이/JKS
갖춰지는	갖추/VV+어/EC+지/VX+는/ETM
셈"이라며	셈/NNB+"/SS+이/VCP+라며/EC
이같이	이/NP+같이/JKB
답했다.	답/NNG+하/XSV+았/EP+다/EF+./SF


# id : NWRW1800000030.111.4.2
한국 정부가 항공우주산업을 발전시키겠다는 의지가 부족하다는 말처럼 들렸다.

한국	한국/NNP
정부가	정부/NNG+가/JKS
항공우주산업을	항공/NNG+우주/NNG+산업/NNG+을/JKO
발전시키겠다는	발전/NNG+시키/XSV+겠/EP+다는/ETM
의지가	의지/NNG+가/JKS
부족하다는	부족/NNG+하/XSA+다는/ETM
말처럼	말/NNG+처럼/JKB
들렸다.	들리/VV+었/EP+다/EF+./SF


# id : NWRW1800000030.111.5.1
인도 마드라스공대에서 항공기술학 박사 학위를 받은 그는 인도우주연구소(ISRO) 근무 시절인 1979년 자체 개발한 위성 발사체로 '로히니' 위성 발사에 성공, 인도를 세계 7번째 위성 발사 능력 보유국으로 만든 주인공이다.

인도	인도/NNP
마드라스공대에서	마드라스공대/NNP+에서/JKB
항공기술학	항공/NNG+기술학/NNG
박사	박사/NNG
학위를	학위/NNG+를/JKO
받은	받/VV+은/ETM
그는	그/NP+는/JX
인도우주연구소(ISRO)	인도우주연구소/NNP+(/SS+ISRO/SL+)/SS
근무	근무/NNG
시절인	시절/NNG+이/VCP+ㄴ/ETM
1979년	1979/SN+년/NNB
자체	자체/NNG
개발한	개발/NNG+하/XSV+ㄴ/ETM
위성	위성/NNG
발사체로	발사체/NNG+로/JKB
'로히니'	'/SS+로히니/NNP+'/SS
발사에	발사/NNG+에/JKB
성공,	성공/NNG+,/SP
인도를	인도/NNP+를/JKO
세계	세계/NNG
7번째	7/SN+번/NNB+째/XSN
발사	발사/NNG
능력	능력/NNG
보유국으로	보유국/NNG+으로/JKB
만든	만들/VV+ㄴ/ETM
주인공이다.	주인공/NNG+이/VCP+다/EF+./SF


# id : NWRW1800000030.111.5.2
