# FILE DATA
id : NXMP1902008040
metadata : {}

# SENTENCE DATA
id : NWRW1800000038.105
metadata : {}


# id : NWRW1800000038.105.1.1
"지성과 봉사로 한국 아름다움 전할 것"

"지성과	"/SS+지성/NNG+과/JC
봉사로	봉사/NNG+로/JKB
한국	한국/NNP
아름다움	아름다움/NNG
전할	전하/VV+ㄹ/ETM
것"	것/NNB+"/SS


# id : NWRW1800000038.105.2.1
세계대학생평화봉사사절단 발대식

세계대학생평화봉사사절단	세계대학생평화봉사사절단/NNP
발대식	발대식/NNG


# id : NWRW1800000038.105.3.1
"오늘 이 자리에 나온 월드미스유니버시티 후보들을 잘 지켜봐 주세요.

"오늘	"/SS+오늘/MAG
이	이/MMD
자리에	자리/NNG+에/JKB
나온	나오/VV+ㄴ/ETM
월드미스유니버시티	월드/NNG+미스/NNG+유니버시티/NNG
후보들을	후보/NNG+들/XSN+을/JKO
잘	잘/MAG
지켜봐	지켜보/VV+아/EC
주세요.	주/VX+시/EP+어요/EF+./SF


# id : NWRW1800000038.105.3.2
앞으로 세계대학생평화봉사사절단이 되어 지성과 봉사로 한국의 아름다움을 전 세계에 알릴 겁니다."

앞으로	앞/NNG+으로/JKB
세계대학생평화봉사사절단이	세계대학생평화봉사사절단/NNP+이/JKC
되어	되/VV+어/EC
지성과	지성/NNG+과/JC
봉사로	봉사/NNG+로/JKB
한국의	한국/NNP+의/JKG
아름다움을	아름다움/NNG+을/JKO
전	전/MMN
세계에	세계/NNG+에/JKB
알릴	알리/VV+ㄹ/ETM
겁니다."	거/NNB+이/VCP+ㅂ니다/EF+./SF+"/SS


# id : NWRW1800000038.105.4.1
월드미스유니버시티(이하 WMU) 한국대회 준비위원회가 31일 오전 서울 프레스센터에서 세계대학생평화봉사사절단 발대식을 가졌다.

월드미스유니버시티(이하	월드/NNG+미스/NNG+유니버시티/NNG+(/SS+이하/NNG
WMU)	WMU/SL+)/SS
한국대회	한국/NNP+대회/NNG
준비위원회가	준비/NNG+위원회/NNG+가/JKS
31일	31/SN+일/NNB
오전	오전/NNG
서울	서울/NNP
프레스센터에서	프레스센터/NNP+에서/JKB
세계대학생평화봉사사절단	세계대학생평화봉사사절단/NNP
발대식을	발대식/NNG+을/JKO
가졌다.	가지/VV+었/EP+다/EF+./SF


# id : NWRW1800000038.105.4.2
WMU는 1986년 UN이 제정한 '세계 평화의 해'를 기념해 100개가 넘는 나라에서 지(智)·덕(德)·체(體)를 두루 갖춘 여대생 사절단을 골라 뽑기 위해 열리는 대회.

WMU는	WMU/SL+는/JX
1986년	1986/SN+년/NNB
UN이	UN/SL+이/JKS
제정한	제정/NNG+하/XSV+ㄴ/ETM
'세계	'/SS+세계/NNG
평화의	평화/NNG+의/JKG
해'를	해/NNG+'/SS+를/JKO
기념해	기념/NNG+하/XSV+아/EC
100개가	100/SN+개/NNB+가/JKS
넘는	넘/VV+는/ETM
나라에서	나라/NNG+에서/JKB
지(智)·덕(德)·체(體)를	지/NNG+(/SS+智/SH+)/SS+·/SP+덕/NNG+(/SS+德/SH+)/SS+·/SP+체/NNG+(/SS+體/SH+)/SS+를/JKO
두루	두루/MAG
갖춘	갖추/VV+ㄴ/ETM
여대생	여대/NNG+생/XSN
사절단을	사절단/NNG+을/JKO
골라	고르/VV+아/EC
뽑기	뽑/VV+기/ETN
위해	위하/VV+아/EC
열리는	열리/VV+는/ETM
대회.	대회/NNG+./SF


# id : NWRW1800000038.105.4.3
한국인 지원자 1000여명 중 예심을 통과한 80명이 오는 7월 9일 오후 6시 서울 쉐라톤 워커힐 호텔에서 열리는 WMU 2013 한국 대회에 참가한다.

한국인	한국인/NNG
지원자	지원자/NNG
1000여명	1000/SN+여/XSN+명/NNB
중	중/NNB
예심을	예심/NNG+을/JKO
통과한	통과/NNG+하/XSV+ㄴ/ETM
80명이	80/SN+명/NNB+이/JKS
오는	오/VV+는/ETM
7월	7/SN+월/NNB
9일	9/SN+일/NNB
오후	오후/NNG
6시	6/SN+시/NNB
서울	서울/NNP
쉐라톤	쉐라톤/NNP
워커힐	워커힐/NNP
호텔에서	호텔/NNG+에서/JKB
열리는	열리/VV+는/ETM
WMU	WMU/SL
2013	2013/SN
한국	한국/NNP
대회에	대회/NNG+에/JKB
참가한다.	참가/NNG+하/XSV+ㄴ다/EF+./SF


# id : NWRW1800000038.105.4.4
이달 26일부터 7일간 캄보디아로 봉사활동도 떠난다.

이달	이달/NNG
26일부터	26/SN+일/NNB+부터/JX
7일간	7/SN+일/NNB+간/XSN
캄보디아로	캄보디아/NNP+로/JKB
봉사활동도	봉사/NNG+활동/NNG+도/JX
떠난다.	떠나/VV+ㄴ다/EF+./SF


